,id,per_square_meter_price
1705,COL_390149,17535750.526615564
1706,COL_390150,32517130.523078196
1707,COL_390151,32517164.652450453
1708,COL_390152,32518561.68494049
1709,COL_390176,117793661.22251737
1710,COL_390177,117795346.98886374
1711,COL_390178,117793825.34730025
1712,COL_390179,117794133.38792746
1713,COL_390180,117794805.51756446
1714,COL_390181,117794908.78216204
1715,COL_390237,67606723.02932787
1716,COL_390259,68904713.82761055
1717,COL_390270,69668480.71773857
1718,COL_390312,149703390.09121826
1719,COL_390313,149703454.66233784
1720,COL_390320,117728478.3801889
1721,COL_390321,117728328.85302402
1722,COL_390322,117728575.37855598
1723,COL_390390,64535643.06422037
1724,COL_390394,62751385.57216575
1725,COL_390447,123521367.56904122
1726,COL_390474,47147038.956690304
1727,COL_390485,62768880.209624894
1728,COL_390656,34154642.93158793
1729,COL_390675,34844407.60292209
1730,COL_390720,23516932.0917146
1731,COL_390759,134390780.59590387
1732,COL_390760,134392699.3962527
1733,COL_390761,560868033.040186
1734,COL_391004,121207225.06090194
1735,COL_391012,34431353.01820513
1736,COL_391064,561263821.0475056
1737,COL_391101,117772650.8859578
1738,COL_391115,118058223.88002993
1739,COL_391171,28872038.728351265
1740,COL_391285,117805079.22707994
1741,COL_391330,50909211.85790023
1742,COL_391418,81831991.63399345
1743,COL_391464,47129154.402807124
1744,COL_391466,38078506.198838755
1745,COL_391556,47047689.398617566
1746,COL_391648,25786554.981902983
1747,COL_391650,124131411.75797951
1748,COL_391754,47859426.89667046
1749,COL_392218,70405006.05468641
1750,COL_392243,133811950.0867694
1751,COL_392279,38203882.87141372
1752,COL_392303,134064948.96338783
1753,COL_392497,47204969.601834506
1754,COL_392554,39148727.540733546
1755,COL_392663,128265080.22859643
1756,COL_392737,34184456.9763743
1757,COL_392878,134200165.0470692
1758,COL_392908,44426172.58916481
1759,COL_393015,69563584.9786929
1760,COL_393045,44877850.08633779
1761,COL_393092,133695090.75129859
1762,COL_393145,46875449.42474597
1763,COL_393278,65466106.694920085
1764,COL_393287,38064164.433414325
1765,COL_393363,125256777.96555527
1766,COL_393454,69633622.07899573
1767,COL_393463,125364901.07684916
1768,COL_393493,69267711.28194016
1769,COL_393543,561159159.752274
1770,COL_393581,120327851.20295787
1771,COL_393625,44483014.774164975
1772,COL_393647,69032297.14907047
1773,COL_393648,69497275.14722528
1774,COL_393761,38504783.77698957
1775,COL_393770,561017459.362509
1776,COL_393784,561021691.6740209
1777,COL_393830,557518189.7893195
1778,COL_393834,557518555.6513481
1779,COL_393843,557153908.5810919
1780,COL_393924,39114826.13390056
1781,COL_393930,134043068.91317804
1782,COL_393931,134040894.36332674
1783,COL_393953,38166589.81874125
1784,COL_394142,69957619.73226124
1785,COL_394224,561981423.8276474
1786,COL_394448,117880218.2730185
1787,COL_394726,69770681.80309308
1788,COL_394737,64826233.43555313
1789,COL_394738,16277335.501244865
1790,COL_394764,561033777.3343529
1791,COL_394777,28709479.910284154
1792,COL_394783,47101575.76077508
1793,COL_394811,70245494.65199248
1794,COL_394849,172333910.2705421
1795,COL_394857,117805261.4628663
1796,COL_394922,126459790.17458202
1797,COL_394988,34343864.56803454
1798,COL_395063,65008463.077905506
1799,COL_395135,50987021.573213816
1800,COL_395184,69787658.0684977
1801,COL_395191,69397106.14001411
1802,COL_395196,117574248.79120782
1803,COL_395197,117721043.4734184
1804,COL_395209,65010378.876492165
1805,COL_395214,114432028.6227812
1806,COL_395226,156035389.3535351
1807,COL_395281,560821614.241352
1808,COL_395296,61912559.10272485
1809,COL_395344,113598493.78200659
1810,COL_395573,150650098.03582242
1811,COL_395574,150650879.77332324
1812,COL_395608,29058542.094165098
1813,COL_395713,29117974.128958605
1814,COL_395714,29011863.243847188
1815,COL_395715,29079041.29023203
1816,COL_395717,17580223.54588303
1817,COL_395718,62002232.97183996
1818,COL_395771,14831372.406571703
1819,COL_395816,560889536.1836299
1820,COL_395841,135141244.8656655
1821,COL_395898,28971333.582372513
1822,COL_395904,134788757.16484568
1823,COL_395929,41674160.46430469
1824,COL_396047,560800797.8509907
1825,COL_396072,69958446.73463643
1826,COL_396104,560933199.5377021
1827,COL_396114,44664371.05375266
1828,COL_396161,69343114.88400134
1829,COL_396162,69459852.99467672
1830,COL_396197,156193178.30063796
1831,COL_396213,61583119.54988109
1832,COL_396366,135138938.82804942
1833,COL_396368,64744256.41230649
1834,COL_396373,69271217.25906909
1835,COL_396385,69182926.01525177
1836,COL_396389,117640273.94930123
1837,COL_396399,119803535.55323271
1838,COL_396434,42762521.35883445
1839,COL_396522,69493013.60480072
1840,COL_396536,65223168.003628545
1841,COL_396544,34734769.26538099
1842,COL_396605,45058064.206044614
1843,COL_396766,44694509.62223195
1844,COL_396828,172199813.03698033
1845,COL_396833,69306896.66055197
1846,COL_396838,69335144.62748548
1847,COL_396937,156187172.466703
1848,COL_396959,113925031.32390594
1849,COL_396960,113859107.05755402
1850,COL_396961,113502395.99830358
1851,COL_396975,69282368.63395433
1852,COL_397004,133978438.44241287
1853,COL_397068,117475669.34360401
1854,COL_397220,44563732.22311552
1855,COL_397251,156851734.23451728
1856,COL_397387,33975997.21982051
1857,COL_397408,561769102.804158
1858,COL_397515,560900147.7344251
1859,COL_397613,44818785.15598559
1860,COL_397736,69460719.50098972
1861,COL_397747,44755284.39006931
1862,COL_397860,82585645.93125537
1863,COL_397875,38388083.275377214
1864,COL_397928,82902656.13343914
1865,COL_398072,81663209.95499025
1866,COL_398073,81927044.00016794
1867,COL_398193,64740012.425050534
1868,COL_398230,117799203.41444327
1869,COL_398232,118151366.6679103
1870,COL_398238,62802236.424941294
1871,COL_398375,51456458.14756111
1872,COL_398381,115192892.66537704
1873,COL_398395,128477581.45500523
1874,COL_398412,128325840.04369624
1875,COL_398466,172465435.52226952
1876,COL_398494,69233255.56059252
1877,COL_398545,39066707.430806555
1878,COL_398781,172215642.93351015
1879,COL_398819,118233410.5463274
1880,COL_398836,114463226.01843175
1881,COL_398868,561017399.9667586
1882,COL_398879,16456970.281704256
1883,COL_398902,117699965.21903828
1884,COL_398904,117592763.98524587
1885,COL_399019,70477767.27276304
1886,COL_399049,117520884.74688137
1887,COL_399059,38505392.14853673
1888,COL_399127,42884225.84222512
1889,COL_399459,70403011.00350145
1890,COL_399529,54665293.44233444
1891,COL_399530,40594311.58370439
1892,COL_399886,117943179.33284698
1893,COL_399931,34846324.67380868
1894,COL_400024,69948954.24437839
1895,COL_400104,70438938.53421347
1896,COL_400156,117931078.36909476
1897,COL_400161,11583245.613495197
1898,COL_400207,156194987.25711912
1899,COL_400215,156314364.27262646
1900,COL_400271,172235576.84460893
1901,COL_400272,172235322.3456237
1902,COL_400380,117482760.82776307
1903,COL_400422,156109893.06497666
1904,COL_400487,69448047.06151615
1905,COL_400545,65443303.2867877
1906,COL_400546,65444111.511336446
1907,COL_400549,65443432.72777329
1908,COL_400554,171758809.04712868
1909,COL_400610,34172812.382374845
1910,COL_400630,123636693.34773017
1911,COL_400640,62843827.52688705
1912,COL_400645,65391024.8452589
1913,COL_400652,38062515.38871761
1914,COL_400802,128689641.81106476
1915,COL_400811,69228614.82156718
1916,COL_400840,157810547.53960332
1917,COL_400904,156790122.55343056
1918,COL_400940,561212276.8009937
1919,COL_401007,156493118.81534582
1920,COL_401013,71023538.30029722
1921,COL_401269,69372746.11759086
1922,COL_401392,561196816.4534535
1923,COL_401419,557316585.3883516
1924,COL_401547,16157863.848565403
1925,COL_401587,156429221.51006716
1926,COL_401661,67272121.2845827
1927,COL_401705,156023689.70537373
1928,COL_401767,20907543.099925052
1929,COL_401797,123845277.96223326
1930,COL_401868,117791165.85135044
1931,COL_402016,117576282.72061893
1932,COL_402348,51042786.70181272
1933,COL_402421,51705640.10296557
1934,COL_402474,61844503.198790446
1935,COL_402475,561691231.889593
1936,COL_402507,39750624.682750255
1937,COL_402530,51988760.08945121
1938,COL_402555,117658770.50708412
1939,COL_402739,560555057.1738179
1940,COL_402789,172250403.6243653
1941,COL_402795,38156548.45091642
1942,COL_402894,28843062.334529985
1943,COL_402928,117853399.066364
1944,COL_402934,117931426.16093896
1945,COL_402936,117664730.77917212
1946,COL_402957,172017769.44637427
1947,COL_403052,44707644.43030189
1948,COL_403101,117747316.56728035
1949,COL_403137,44479309.66624123
1950,COL_403139,44684755.974717945
1951,COL_403160,44534560.62640459
1952,COL_403161,44696743.00132645
1953,COL_403162,44700195.79270164
1954,COL_403165,44550726.27107015
1955,COL_403242,38214213.929866694
1956,COL_403418,38115421.96409145
1957,COL_403560,66959127.77079339
1958,COL_403564,44681714.10988764
1959,COL_403610,117655398.0936804
1960,COL_403634,41902911.28094045
1961,COL_403737,117567222.60278787
1962,COL_403848,44769779.88716366
1963,COL_403854,62903287.8749224
1964,COL_403937,82888139.07012706
1965,COL_404130,560862952.7779605
1966,COL_404143,133974736.34731022
1967,COL_404183,64479946.516691014
1968,COL_404215,28874100.948636033
1969,COL_404333,111971845.96981546
1970,COL_404345,117506821.66509494
1971,COL_404438,117738179.34916139
1972,COL_404439,117612547.8996263
1973,COL_404491,561179062.4578559
1974,COL_404576,61780891.84068794
1975,COL_404620,34405594.572025254
1976,COL_404651,34267511.396753274
1977,COL_404736,134257810.76157552
1978,COL_404745,156231577.08154228
1979,COL_404784,58291439.20634014
1980,COL_404872,51726084.97475791
1981,COL_405059,81736410.92064178
1982,COL_405127,51710040.94264603
1983,COL_405143,117940711.43450838
1984,COL_405156,156663966.91599196
1985,COL_405235,34149880.72948468
1986,COL_405303,41934797.83900386
1987,COL_405345,82887440.43374516
1988,COL_405398,172101973.95162418
1989,COL_405399,172081257.0154931
1990,COL_405507,44552861.72497397
1991,COL_405529,81865415.52790107
1992,COL_405658,172335512.211847
1993,COL_405666,156131543.8381927
1994,COL_405711,44691001.56034797
1995,COL_405811,114117562.42104211
1996,COL_405951,92390147.21850458
1997,COL_406025,173385012.95616406
1998,COL_406081,117942667.6879035
1999,COL_406092,134412347.30708778
2000,COL_406116,125347589.1750242
2001,COL_406145,123906742.76335917
2002,COL_406171,64497940.46080083
2003,COL_406232,16343220.650108697
2004,COL_406234,16186121.522501178
2005,COL_406275,128402464.59537627
2006,COL_406276,128323068.81116411
2007,COL_406277,128074404.09929569
2008,COL_406278,155839537.33565757
2009,COL_406279,71167997.3065141
2010,COL_406291,113666029.97242562
2011,COL_406380,121207212.6893788
2012,COL_406471,134341289.95580325
2013,COL_406524,70918387.11654484
2014,COL_406525,70713884.82019068
2015,COL_406577,38093551.17566822
2016,COL_406642,561486049.8367854
2017,COL_406698,117550514.18904907
2018,COL_406765,34189314.246319965
2019,COL_406819,117391409.44422542
2020,COL_406981,82650587.27717127
2021,COL_407017,51716644.226155974
2022,COL_407064,39230159.272703804
2023,COL_407236,560644426.1993432
2024,COL_407262,70390022.39679393
2025,COL_407274,68443018.30288191
2026,COL_407301,44643143.80837255
2027,COL_407334,69228230.28219739
2028,COL_407372,117658007.86791107
2029,COL_407383,156636618.21932036
2030,COL_407391,69724427.82900394
2031,COL_407415,64479952.71481977
2032,COL_407480,117739137.75079781
2033,COL_407570,561021828.9820793
2034,COL_407627,128131277.04700862
2035,COL_407634,19971703.76112025
2036,COL_407635,19971481.66035048
2037,COL_407683,38146981.45177959
2038,COL_407899,133636245.87274861
2039,COL_407927,156471330.63759866
2040,COL_407936,121233150.64407444
2041,COL_407956,16100101.733934421
2042,COL_407969,117744883.50857338
2043,COL_408007,117742539.14608555
2044,COL_408026,156131930.61438262
2045,COL_408056,113653382.55543968
2046,COL_408156,121676779.5603097
2047,COL_408157,24934910.64820358
2048,COL_408181,172124627.12087083
2049,COL_408230,62427314.25082143
2050,COL_408276,17160660.037709754
2051,COL_408313,44852119.30691471
2052,COL_408317,133968823.22032991
2053,COL_408318,133968748.57582504
2054,COL_408319,133712499.4797907
2055,COL_408320,133711759.88631527
2056,COL_408349,19997909.67756734
2057,COL_408552,44879750.23665097
2058,COL_408565,67724082.02044958
2059,COL_408672,41230228.4696124
2060,COL_408682,62739748.5329074
2061,COL_408686,34239494.66243342
2062,COL_408724,64765867.10454334
2063,COL_408765,69342151.7770722
2064,COL_408832,65362875.72505805
2065,COL_409107,117709240.88076517
2066,COL_409486,133995535.42643584
2067,COL_409495,51741409.40502459
2068,COL_409540,561972453.7402605
2069,COL_409590,38438613.84083173
2070,COL_409662,127954326.9949097
2071,COL_409668,127945892.10662222
2072,COL_409784,34245154.86985495
2073,COL_409790,117634779.31639928
2074,COL_409858,34232111.87988565
2075,COL_409866,16670304.079902621
2076,COL_409962,57448382.72249484
2077,COL_410295,34119115.22150736
2078,COL_410302,38318517.80104804
2079,COL_410316,38141092.50569863
2080,COL_410448,70658017.60702367
2081,COL_410498,69151976.72270523
2082,COL_410525,117744222.05099906
2083,COL_410534,126351173.17791636
2084,COL_410549,92606411.96629345
2085,COL_410657,134101562.2064559
2086,COL_410724,68452612.72616728
2087,COL_410778,65370292.74895411
2088,COL_410957,38210969.387753695
2089,COL_411043,118156299.29178126
2090,COL_411096,1300185191.6141865
2091,COL_411111,64690987.92171659
2092,COL_411137,117954788.36292747
2093,COL_411195,41347643.04049864
2094,COL_411202,69444082.04721047
2095,COL_411220,1299968637.527723
2096,COL_411221,1299579188.5216572
2097,COL_411238,44719665.61101194
2098,COL_411275,47303855.478161536
2099,COL_411301,37762533.820930034
2100,COL_411514,134107948.32516554
2101,COL_411540,34727503.91891776
2102,COL_411700,57519257.23240319
2103,COL_411961,57302692.03092508
2104,COL_411962,57304379.50676209
2105,COL_412082,69381749.13250896
2106,COL_412105,64545490.09635173
2107,COL_412122,47116564.29029742
2108,COL_412124,41164364.76788488
2109,COL_412125,40719458.657987
2110,COL_412244,38381407.319846414
2111,COL_412251,62982275.46870347
2112,COL_412275,156305712.3245182
2113,COL_412308,69490795.90052214
2114,COL_412337,62617036.35154456
2115,COL_412350,117635889.30813082
2116,COL_412395,117710638.93313174
2117,COL_412411,62646699.92395314
2118,COL_412491,69617372.85249434
2119,COL_412575,28702393.834211018
2120,COL_412583,37959925.368815154
2121,COL_412606,51289437.24463184
2122,COL_412656,34138718.77537956
2123,COL_412697,44749088.25383731
2124,COL_412711,16175276.704195963
2125,COL_412850,118127730.03696653
2126,COL_412851,133749338.92945065
2127,COL_412853,37140284.85199256
2128,COL_412856,91548585.55936868
2129,COL_412857,91697260.77741419
2130,COL_412925,558753476.8304583
2131,COL_412926,558753321.7654818
2132,COL_413217,172447197.30071318
2133,COL_413225,42526471.165497296
2134,COL_413258,51768614.83352816
2135,COL_413261,51118420.957371294
2136,COL_413262,50873506.85595235
2137,COL_413270,51057403.713724986
2138,COL_413271,51756272.30355369
2139,COL_413275,51027608.53299184
2140,COL_413474,561036647.1294135
2141,COL_413482,51532211.44754761
2142,COL_413607,125159091.89340809
2143,COL_413678,28840340.229658294
2144,COL_413943,65384903.74529625
2145,COL_413976,134238186.6875541
2146,COL_414175,560860658.3441749
2147,COL_414193,69095636.45828354
2148,COL_414295,34272213.394132845
2149,COL_414337,560862877.4456599
2150,COL_414380,117804149.55299996
2151,COL_414470,117890911.09281038
2152,COL_414471,24984468.649704717
2153,COL_414687,156292509.1552983
2154,COL_414867,62770296.90829846
2155,COL_414930,41855420.33582641
2156,COL_414931,114146640.01334104
2157,COL_415267,64714101.34405115
2158,COL_415295,118133915.1710422
2159,COL_415296,134162031.30418254
2160,COL_415357,68707638.14367694
2161,COL_415433,24409200.24918315
2162,COL_415503,61834038.07803664
2163,COL_415607,172100600.17628956
2164,COL_415617,70568298.14464875
2165,COL_415653,134163237.57106398
2166,COL_415665,68027923.78953676
2167,COL_415782,29038571.787738595
2168,COL_415791,28971315.14969802
2169,COL_415947,62593337.078923695
2170,COL_415983,34344281.99573954
2171,COL_415989,23421280.192491017
2172,COL_416016,125014705.01012628
2173,COL_416140,34184519.0889188
2174,COL_416279,70150539.05837059
2175,COL_416336,125192776.48657505
2176,COL_416444,117732680.82598765
2177,COL_416460,92414732.14248414
2178,COL_416464,92651287.23548244
2179,COL_416466,92685163.5191816
2180,COL_416469,156094433.3375037
2181,COL_416545,39114865.312244266
2182,COL_416560,117666613.67128709
2183,COL_416564,117821760.81921752
2184,COL_416626,134162086.49038108
2185,COL_416665,117784326.73825543
2186,COL_416673,64449684.69441976
2187,COL_416695,25130390.186497424
2188,COL_416696,25130571.990195245
2189,COL_416697,25130818.646126635
2190,COL_416698,25113632.882804763
2191,COL_416699,25130086.790251885
2192,COL_416700,25130118.338559665
2193,COL_416766,66899564.45201872
2194,COL_416774,47583061.82193403
2195,COL_416778,70729779.03009549
2196,COL_416785,134015569.45625106
2197,COL_416814,156227705.80590183
2198,COL_416868,46963580.62491332
2199,COL_416894,69645526.94070187
2200,COL_417030,66876896.86718377
2201,COL_417049,118300692.81014904
2202,COL_417096,46863398.687532745
2203,COL_417122,117330977.89816695
2204,COL_417124,117320034.99832413
2205,COL_417171,69882113.38892612
2206,COL_417174,50773888.28759829
2207,COL_417228,62746335.57509307
2208,COL_417236,70113904.8586888
2209,COL_417265,117804667.47119848
2210,COL_417266,118087464.38560942
2211,COL_417267,117797227.38519749
2212,COL_417271,92077867.3971107
2213,COL_417284,28840942.09102345
2214,COL_417318,117788320.13811009
2215,COL_417423,51845587.137514964
2216,COL_417510,61962622.39151905
2217,COL_417566,62765393.74023027
2218,COL_417567,62763816.690891154
2219,COL_417588,117579922.47154471
2220,COL_417745,28545714.352901902
2221,COL_417886,117742724.45728101
2222,COL_417890,117726279.30834183
2223,COL_418074,40771775.31241202
2224,COL_418076,117580093.37644881
2225,COL_418114,156066031.79527572
2226,COL_418116,47347890.48299952
2227,COL_418130,124119971.56080657
2228,COL_418135,124134289.53503056
2229,COL_418144,30341188.311210394
2230,COL_418176,117616237.39939232
2231,COL_418198,27171870.406074315
2232,COL_418222,64826518.19255291
2233,COL_418224,1301392688.9659982
2234,COL_418240,69213871.88392012
2235,COL_418264,125736516.76063514
2236,COL_418371,561017330.8449013
2237,COL_418556,173188653.3561551
2238,COL_418578,133992849.74607903
2239,COL_418774,39269701.96604593
2240,COL_418818,558786968.0404745
2241,COL_418839,51289340.41992613
2242,COL_418881,40951954.362541765
2243,COL_418888,172535648.93370727
2244,COL_418990,44821829.1786931
2245,COL_419050,50855419.51428047
2246,COL_419102,40757305.42167345
2247,COL_419181,34317745.18587446
2248,COL_419250,118204472.15048127
2249,COL_419337,117880742.10536857
2250,COL_419383,69303890.96208654
2251,COL_419397,117757369.17778654
2252,COL_419431,62475842.320154026
2253,COL_419510,69824296.38058406
2254,COL_419518,64451686.09138772
2255,COL_419574,70571392.35167761
2256,COL_419578,61690982.722691506
2257,COL_419614,69540918.3657231
2258,COL_419756,1300349823.4974735
2259,COL_419765,172704931.2817477
2260,COL_419779,172228191.59232134
2261,COL_419796,44778105.12735367
2262,COL_419798,38064154.96158227
2263,COL_419799,133711993.5327391
2264,COL_419870,134001143.68405737
2265,COL_419871,134001131.07169117
2266,COL_419872,133934133.50866757
2267,COL_419873,133986133.22241195
2268,COL_420021,561032294.4083003
2269,COL_420031,127990196.94842184
2270,COL_420037,16056865.626385419
2271,COL_420080,69644623.00697301
2272,COL_420362,69235414.63332604
2273,COL_420401,129097856.83653568
2274,COL_420490,52030749.40244144
2275,COL_420491,51784706.499115415
2276,COL_420515,133916504.0873535
2277,COL_420540,561302059.3496828
2278,COL_420668,69369355.90823892
2279,COL_420707,51375251.195861645
2280,COL_420743,560918882.2526696
2281,COL_420784,50925742.41626537
2282,COL_420790,114157798.39992698
2283,COL_420901,47092845.41146947
2284,COL_421024,62910637.20701346
2285,COL_421052,69400498.65937524
2286,COL_421060,117793452.75360619
2287,COL_421061,117697314.31578703
2288,COL_421110,92174047.69732128
2289,COL_421112,69118157.16744299
2290,COL_421121,117890464.82818937
2291,COL_421208,47835730.20504522
2292,COL_421218,114100083.16245243
2293,COL_421237,561063640.195452
2294,COL_421255,172367862.36040252
2295,COL_421283,15866697.473730773
2296,COL_421291,69383939.1541744
2297,COL_421297,559293490.8486035
2298,COL_421343,47271310.65683994
2299,COL_421344,28663261.888850857
2300,COL_421348,156170693.34090087
2301,COL_421552,557180709.1761075
2302,COL_421654,33736277.61108756
2303,COL_421655,44768025.95443896
2304,COL_421692,172120019.81997782
2305,COL_421693,172990054.1338167
2306,COL_422153,38202294.388106816
2307,COL_422232,34185176.958789274
2308,COL_422255,28083707.585531283
2309,COL_422256,28082249.092258617
2310,COL_422257,28082547.163912892
2311,COL_422275,34201202.74105594
2312,COL_422286,69428296.49432807
2313,COL_422287,128315573.56584215
2314,COL_422289,51785580.95224768
2315,COL_422290,128221486.72843073
2316,COL_422291,128036561.95627728
2317,COL_422330,28674112.94238024
2318,COL_422413,45191159.99618177
2319,COL_422452,34230096.12221566
2320,COL_422592,34142271.377078
2321,COL_422610,117356237.507823
2322,COL_422646,561018907.0033083
2323,COL_422735,69502928.69044149
2324,COL_422779,117571317.7592331
2325,COL_422780,117571390.61180857
2326,COL_422781,117571470.71539006
2327,COL_422782,117570828.21660492
2328,COL_422832,126495272.02187084
2329,COL_422901,34145230.77312752
2330,COL_422922,64663887.86805345
2331,COL_422969,92667558.0267129
2332,COL_422998,44826497.9238792
2333,COL_423042,69109872.81180242
2334,COL_423271,558609285.3997587
2335,COL_423292,34113424.69061974
2336,COL_423390,29778540.14815643
2337,COL_423398,156049639.23016217
2338,COL_423541,44454641.458321206
2339,COL_423629,34273761.90316255
2340,COL_423714,1299669718.9433959
2341,COL_423761,24943987.37214699
2342,COL_423762,24944090.59679901
2343,COL_423840,69490546.03789473
2344,COL_424042,117628186.09237584
2345,COL_424094,70428253.1197527
2346,COL_424147,69371666.71772361
2347,COL_424211,117684828.48763263
2348,COL_424260,81800285.11624959
2349,COL_424300,52308828.65039082
2350,COL_424348,39317017.08394108
2351,COL_424494,65065788.21141439
2352,COL_424642,561347436.2710763
2353,COL_424752,41581157.516375996
2354,COL_425001,65010379.11231446
2355,COL_425093,61690942.67629184
2356,COL_425126,64733524.87930011
2357,COL_425176,62536625.0543825
2358,COL_425196,23049596.929002628
2359,COL_425223,81721393.41251276
2360,COL_425244,39250252.95760339
2361,COL_425369,82656381.04404908
2362,COL_425409,81925025.8505846
2363,COL_425441,118119283.64786403
2364,COL_425639,44837711.005498745
2365,COL_425665,38050961.95048721
2366,COL_425846,51061288.37922659
2367,COL_425989,69492634.7559322
2368,COL_426027,81927156.56407008
2369,COL_426061,117729708.39267251
2370,COL_426087,81926054.20335539
2371,COL_426104,62444877.93773189
2372,COL_426111,62845687.26372759
2373,COL_426115,117521736.74604079
2374,COL_426116,117700593.28837201
2375,COL_426125,69352662.88694769
2376,COL_426151,62573159.26455659
2377,COL_426153,67105481.89559276
2378,COL_426154,64469327.59097951
2379,COL_426155,64464229.78229578
2380,COL_426193,117694260.38704269
2381,COL_426194,117483324.59637319
2382,COL_426197,117637210.65743631
2383,COL_426198,117569900.30556175
2384,COL_426280,117747054.23177916
2385,COL_426368,117564421.11328745
2386,COL_426396,117446764.27873525
2387,COL_426421,156007646.11727938
2388,COL_426497,57318291.78239118
2389,COL_426515,134329323.37427357
2390,COL_426542,34199161.00613397
2391,COL_426551,70043816.5609384
2392,COL_426606,47055690.548778504
2393,COL_426630,37289268.23927353
2394,COL_426890,70484014.30844204
2395,COL_427026,64873134.799871676
2396,COL_427086,124866338.27553813
2397,COL_427087,124866559.60574462
2398,COL_427088,124866357.17247877
2399,COL_427345,44629584.761123314
2400,COL_427417,39218702.06905488
2401,COL_427594,560951231.502697
2402,COL_427626,22325167.345381115
2403,COL_427674,157811581.10561398
2404,COL_427685,34289735.84657697
2405,COL_427694,47380490.99029876
2406,COL_427711,68968245.74791367
2407,COL_427712,69885543.72088261
2408,COL_427713,44765275.18531263
2409,COL_427738,82697127.76809552
2410,COL_427889,44779510.4967415
2411,COL_427891,62846055.455778085
2412,COL_427927,70001035.94452138
2413,COL_428045,125869906.27683717
2414,COL_428116,28840245.66703799
2415,COL_428221,69370777.13062966
2416,COL_428332,51380050.441006035
2417,COL_428419,34133084.80588774
2418,COL_428436,121200454.32894993
2419,COL_428459,69344935.27559108
2420,COL_428460,61770092.77925501
2421,COL_428724,561433847.1379956
2422,COL_428952,156928245.91069004
2423,COL_428982,34238548.30440223
2424,COL_428983,34261482.85564043
2425,COL_429040,34118220.99345135
2426,COL_429053,133906215.91948707
2427,COL_429063,128516268.89577165
2428,COL_429128,34725741.77655668
2429,COL_429131,34725876.951464154
2430,COL_429190,30415691.30758633
2431,COL_429211,66906004.36937011
2432,COL_429243,51074780.8159997
2433,COL_429270,156239094.19463333
2434,COL_429312,41674139.08441901
2435,COL_429415,34048427.22318573
2436,COL_429434,133931340.11238715
2437,COL_429512,64647868.184518375
2438,COL_429591,70628357.46287355
2439,COL_429627,65506336.01546051
2440,COL_429671,117755031.37581879
2441,COL_429672,117754996.98424461
2442,COL_429688,70114337.96057668
2443,COL_429689,70114409.96079911
2444,COL_429693,172232568.04677477
2445,COL_429715,69306897.6407159
2446,COL_429792,65209525.46934376
2447,COL_429831,113674029.54514301
2448,COL_430043,560735838.1414405
2449,COL_430076,92511818.87195022
2450,COL_430092,123969574.94788171
2451,COL_430123,156200707.72709975
2452,COL_430196,46997999.44648204
2453,COL_430201,156147251.8946075
2454,COL_430215,1299958070.9979246
2455,COL_430335,64632018.13342937
2456,COL_430443,32548579.465726882
2457,COL_430444,32548570.969641652
2458,COL_430445,32546562.07051962
2459,COL_430446,32548008.951118566
2460,COL_430506,69217666.12364553
2461,COL_430651,156511326.47302836
2462,COL_430726,40554484.05794508
2463,COL_430765,64728394.76117864
2464,COL_431040,44687962.50874111
2465,COL_431079,47150875.86422942
2466,COL_431111,172055590.1619606
2467,COL_431147,34172929.71939555
2468,COL_431149,34201138.18467758
2469,COL_431152,38162030.60572731
2470,COL_431279,117595451.17055534
2471,COL_431283,38191240.85682276
2472,COL_431331,70588647.63995416
2473,COL_431364,44841112.01000792
2474,COL_431377,59526053.65274195
2475,COL_431389,69288585.86403605
2476,COL_431561,118045123.49673823
2477,COL_431663,44792195.39414814
2478,COL_431675,30457178.76328286
2479,COL_431683,117792014.42514084
2480,COL_431707,117821404.87271018
2481,COL_431768,44749080.51857035
2482,COL_431982,157650090.62914255
2483,COL_431990,62615736.418374956
2484,COL_432077,40717923.002358355
2485,COL_432104,125017015.09919232
2486,COL_432105,125016264.02250513
2487,COL_432272,34260390.62035188
2488,COL_432283,44570522.39456982
2489,COL_432319,34142737.323489405
2490,COL_432320,34142662.37356223
2491,COL_432332,34117150.45682985
2492,COL_432333,34172390.08769289
2493,COL_432412,1299817441.6531332
2494,COL_432415,38124970.09321493
2495,COL_432420,38102952.86541294
2496,COL_432640,45017412.83342683
2497,COL_432644,62702873.43807983
2498,COL_432646,110409382.3256926
2499,COL_432755,560679836.7064823
2500,COL_433016,42948329.15531883
2501,COL_433137,70565655.1318878
2502,COL_433206,70031690.40797326
2503,COL_433218,38379100.333274595
2504,COL_433381,69178796.07861088
2505,COL_433499,28704634.090779103
2506,COL_433501,44732256.160775855
2507,COL_433595,117715191.77626668
2508,COL_434015,92676700.60222323
2509,COL_434023,47212694.43251064
2510,COL_434027,47280630.97077551
2511,COL_434046,560433329.3916854
2512,COL_434082,561278180.3651882
2513,COL_434097,133853130.98263215
2514,COL_434119,44862656.39422369
2515,COL_434214,44777724.62128887
2516,COL_434303,117636607.53722872
2517,COL_434319,21250345.207499176
2518,COL_434320,51778392.81300902
2519,COL_434338,47091992.77378442
2520,COL_434431,70947316.93125273
2521,COL_434434,28637509.289352305
2522,COL_434601,65447914.29456888
2523,COL_434621,45168189.562459804
2524,COL_434651,28189098.578599025
2525,COL_434686,51042783.34282685
2526,COL_434771,47062947.66777068
2527,COL_434823,65160854.16466856
